player_id,first_name,last_name,position,country,birth,appearances,clean_sheets,goals,assists,red_cards,yellow_cards
400,Steve,Blatherwick,Defender,England,20/09/1973,7,0,0,0,0,2
401,Scot,Gemmill,Midfielder,Scotland,02/01/1971,224,35,8,21,0,32
402,Thorvaldu,Örlygsson,Midfielder,Iceland,02/08/1966,20,4,1,0,0,0
403,Stephen,Howe,Midfielder,England,06/11/1973,9,1,2,0,0,1
404,Ian,Woan,Midfielder,England,14/12/1967,132,29,17,27,0,21
405,Ian,Kilford,Midfielder,England,10/06/1973,0,0,0,0,0,0
406,Steve,Stone,Midfielder,England,20/08/1971,263,46,25,34,2,32
407,Roy,Keane,Midfielder,Ireland,10/08/1971,366,120,39,33,7,69
408,Kingsley,Black,Midfielder,Northern Ireland,22/06/1968,36,2,7,3,0,1
409,Neil,Webb,Midfielder,England,30/07/1963,10,3,0,2,0,0
410,Gary,Crosby,Midfielder,England,08/05/1964,23,5,1,0,0,0
411,Nigel,Clough,Midfielder,England,19/03/1966,110,24,20,9,0,6
412,Robert,Rosario,Forward,England,04/03/1966,39,6,4,7,0,6
413,Paul,McGregor,Forward,England,17/12/1974,30,0,3,1,0,1
415,Jon,Hallworth,Goalkeeper,England,26/10/1965,35,2,0,0,0,0
416,Paul,Gerrard,Goalkeeper,England,22/01/1973,133,25,0,0,0,6
417,Ian,Gray,Goalkeeper,Scotland,25/02/1975,0,0,0,0,0,0
418,Andy,Barlow,Defender,England,24/11/1965,12,0,0,0,0,2
419,Craig,Fleming,Defender,England,06/10/1971,99,13,1,4,0,6
420,Neil,Pointon,Defender,England,28/11/1964,59,6,3,2,0,6
421,Neil,McDonald,Defender,England,02/11/1965,7,0,0,0,0,1
422,Steve,Redmond,Defender,England,11/02/1967,64,7,1,3,0,9
423,Gunnar,Halle,Defender,Norway,11/08/1965,184,39,10,14,1,19
424,Chris,Makin,Defender,England,08/05/1973,124,27,2,3,3,17
425,Richard,Jobson,Defender,England,09/05/1963,99,13,8,6,0,16
426,Ian,Marshall,Defender,England,20/03/1966,159,24,33,6,0,8
427,Mark,Brennan,Midfielder,England,04/10/1965,25,2,3,5,0,4
428,Nick,Henry,Midfielder,England,21/02/1969,54,6,6,8,0,6
429,Mike,Milligan,Midfielder,England,20/02/1967,107,13,5,4,0,14
431,Paul,Bernard,Midfielder,Scotland,30/12/1972,65,7,9,3,0,1
434,Andy,Ritchie,Forward,Scotland,23/02/1956,34,1,4,3,0,2
435,Paul,Moulden,Forward,England,06/09/1967,4,0,0,0,0,0
436,Ian,Olney,Forward,England,17/12/1969,44,4,13,4,0,2
437,Orpheo,Keizerweerd,Forward,Netherlands,21/11/1968,1,0,0,0,0,0
438,Neil,Tolson,Forward,England,25/10/1973,3,0,0,0,0,0
439,Darren,Beckford,Forward,England,12/06/1967,37,3,10,1,0,1
441,Jan,Stejskal,Goalkeeper,Czech Republic,15/01/1962,41,11,0,0,0,0
442,Tony,Roberts,Goalkeeper,Wales,04/08/1969,80,15,0,1,0,1
443,Danny,Maddix,Defender,England,11/10/1967,63,9,1,2,0,14
444,Karl,Ready,Defender,England,14/08/1972,60,9,3,1,2,8
445,Rufus,Brevett,Defender,England,24/09/1969,136,35,1,5,1,27
446,Ian,Holloway,Midfielder,England,12/03/1963,107,13,4,15,1,11
447,David,Bardsley,Defender,England,11/09/1964,131,25,3,16,1,19
448,Darren,Peacock,Defender,England,03/02/1968,231,64,8,9,0,31
449,Brian,Croft,Defender,England,27/09/1967,0,0,0,0,0,0
450,Alan,McCarthy,Defender,England,11/01/1972,6,1,0,0,0,0
451,Alan,McDonald,Defender,Northern Ireland,12/10/1963,116,24,3,8,0,21
452,Clive,Wilson,Defender,England,13/11/1961,189,43,9,12,1,5
453,Andy,Impey,Midfielder,England,30/09/1971,289,58,12,11,1,15
454,Maurice,Doyle,Midfielder,England,17/10/1969,6,0,0,0,0,0
455,Ray,Wilkins,Midfielder,England,14/09/1956,84,12,3,13,0,4
456,Andy,Sinton,Midfielder,England,19/03/1966,179,28,16,24,0,13
457,Marvin,Bryan,Midfielder,England,02/08/1975,0,0,0,0,0,0
459,Michael,Meaker,Midfielder,Wales,18/08/1971,25,3,1,1,0,2
460,Simon,Barker,Midfielder,England,04/11/1964,132,27,15,12,1,23
461,Dennis,Bailey,Forward,England,13/11/1965,15,1,1,1,0,0
462,Les,Ferdinand,Forward,England,08/12/1966,351,55,149,49,3,43
463,Bradley,Allen,Forward,England,13/09/1971,59,6,20,6,0,3
465,Gary,Penrice,Forward,England,23/03/1964,63,4,17,3,0,5
466,Dougie,Freedman,Forward,Scotland,25/05/1974,58,4,10,3,0,1
468,Simon,Tracey,Goalkeeper,England,09/12/1967,30,6,0,0,2,0
469,Alan,Kelly,Goalkeeper,Ireland,11/08/1968,66,18,0,1,0,0
470,David,Walton,Defender,England,10/04/1973,0,0,0,0,0,0
471,Paul,Beesley,Defender,England,21/07/1965,86,25,2,2,0,14
472,Kevin,Gage,Defender,England,21/04/1964,48,13,0,2,0,3
473,Ian,Bryson,Defender,Scotland,26/11/1962,16,2,3,0,0,0
474,Tom,Cowan,Defender,Scotland,28/06/1969,25,6,0,0,0,1
476,Brian,Gayle,Defender,England,06/03/1965,44,14,5,4,0,5
477,Jamie,Hoyland,Defender,England,23/01/1966,40,12,2,2,0,3
478,Carl,Bradshaw,Midfielder,England,10/02/1968,98,20,3,4,2,12
479,Paul,Rogers,Midfielder,England,21/03/1965,52,13,6,1,0,5
480,Glyn,Hodges,Midfielder,Wales,30/04/1963,67,10,6,10,1,10
481,John,Gannon,Midfielder,England,18/12/1966,41,7,1,3,0,5
482,Mitch,Ward,Midfielder,England,19/06/1971,72,12,1,4,0,8
483,John,Pemberton,Midfielder,England,18/11/1964,80,20,0,2,1,23
484,Dane,Whitehouse,Midfielder,England,14/10/1970,52,12,10,8,0,12
485,Charlie,Hartfield,Midfielder,England,14/09/1971,22,5,0,1,0,3
486,Peter,Duffield,Forward,England,04/02/1965,0,0,0,0,0,0
487,Andrew,Scott,Forward,England,02/08/1972,17,1,2,0,0,1
488,Brian,Deane,Forward,England,07/02/1968,286,72,71,41,0,40
489,Alan,Cork,Forward,England,04/03/1959,46,0,5,1,1,0
490,Adrian,Littlejohn,Forward,England,26/09/1970,46,6,11,3,0,4
491,Franz,Carr,Forward,England,24/09/1966,39,4,5,3,0,2
493,Chris,Woods,Goalkeeper,England,14/11/1959,70,17,0,1,0,1
494,Lance,Key,Goalkeeper,England,17/05/1968,2,1,0,0,0,0
495,Kevin,Pressman,Goalkeeper,England,06/11/1967,207,49,0,1,1,3
496,Nigel,Worthington,Defender,Northern Ireland,04/11/1961,114,28,3,7,1,10
497,Carlton,Palmer,Defender,England,05/12/1965,261,70,15,11,5,60
498,Phil,King,Defender,England,28/12/1967,38,4,1,3,0,1
499,Viv,Anderson,Defender,England,29/07/1956,26,5,3,0,0,3
501,Paul,Warhurst,Defender,England,26/09/1969,144,16,13,7,1,19
502,Julian,Watts,Defender,England,17/03/1971,45,7,2,0,0,5
503,Nigel,Pearson,Defender,England,21/08/1963,75,14,1,1,1,8
504,Roland,Nilsson,Defender,Sweden,27/11/1963,130,31,1,2,0,4
505,Graham,Hyde,Midfielder,England,10/11/1970,159,23,11,7,0,24
506,Chris,Waddle,Centre Central Midfielder,England,14/12/1960,115,18,11,26,0,2
508,John,Harkes,Midfielder,United States,08/03/1967,43,9,2,0,0,3
509,Chris,Bart-Williams,Midfielder,England,16/06/1974,211,35,22,19,0,16
510,John,Sheridan,Midfielder,Ireland,01/10/1964,112,25,7,13,0,9
512,Nigel,Jemson,Forward,England,10/08/1969,31,3,5,5,0,0
513,Mark,Bright,Forward,England,06/06/1962,143,24,50,13,0,10
514,David,Hirst,Forward,England,07/12/1967,135,16,43,17,1,12
515,Trevor,Francis,Forward,England,19/04/1954,6,0,0,0,0,0
518,Ian,Andrews,Goalkeeper,England,01/12/1964,5,2,0,0,0,0
519,Tim,Flowers,Goalkeeper,England,03/02/1967,286,80,0,2,3,8
522,Kenneth,Monkou,Defender,Netherlands,29/11/1964,198,41,10,2,1,45
523,Francis,Benali,Defender,England,30/12/1968,243,50,1,4,5,41
524,Jeff,Kenna,Defender,Ireland,27/08/1970,290,70,8,20,0,15
526,Derek,Allan,Defender,Scotland,24/12/1974,1,0,0,0,0,0
527,Matt,Bound,Defender,England,09/11/1972,4,0,0,0,0,0
528,Jason,Dodd,Defender,England,02/11/1970,329,87,9,26,2,33
529,Perry,Groves,Midfielder,England,19/04/1965,16,0,2,1,0,2
530,Neil,Maddison,Midfielder,England,02/10/1969,185,29,17,10,0,11
531,Steve,Wood,Midfielder,England,23/06/1963,31,7,0,0,0,2
532,Paul,Tisdale,Midfielder,England,14/01/1973,16,1,1,1,0,0
533,Matthew,Le Tissier,Midfielder,England,14/10/1968,270,40,100,63,1,49
534,Terry,Hurlock,Midfielder,England,22/09/1958,32,6,0,0,1,9
535,Tommy,Widdrington,Midfielder,England,01/10/1971,72,13,3,3,0,12
536,Neal,Bartlett,Midfielder,England,07/04/1975,8,0,0,1,0,0
537,Glenn,Cockerill,Midfielder,England,25/08/1959,37,7,0,3,0,2
538,Iain,Dowie,Forward,Northern Ireland,09/01/1965,175,36,33,15,0,26
539,Nicky,Banger,Forward,England,25/02/1971,45,3,8,4,0,1
540,Paul,Moody,Forward,England,13/06/1967,8,0,0,0,0,1
541,David,Speedie,Forward,Scotland,20/02/1960,11,1,0,0,0,2
542,Lee,Powell,Forward,Wales,02/06/1973,3,0,0,0,0,0
544,Ian,Walker,Goalkeeper,England,31/10/1971,312,77,0,2,1,3
545,Erik,Thorstvedt,Goalkeeper,Norway,28/10/1962,60,14,0,0,0,0
546,Kevin,Dearden,Goalkeeper,England,08/03/1970,1,0,0,0,0,0
547,Jason,Cundy,Defender,England,12/11/1969,16,2,1,0,0,2
548,Gudni,Bergsson,Defender,Iceland,21/07/1965,135,28,8,4,1,21
549,Gary,Mabbutt,Defender,England,23/08/1961,138,38,2,3,0,8
550,Terry,Fenwick,Defender,England,17/11/1959,31,3,0,2,0,3
551,Justin,Edinburgh,Defender,England,18/12/1969,174,36,0,7,2,34
552,David,Tuttle,Defender,England,02/06/1972,45,9,0,0,1,9
554,Stuart,Nethercott,Defender,England,21/03/1973,54,4,0,2,0,6
555,Dean,Austin,Defender,England,26/04/1970,124,34,0,4,0,23
556,Steve,Sedgley,Defender,England,26/05/1968,90,12,13,4,0,4
557,Sol,Campbell,Centre Central Defender,England,18/09/1974,503,154,20,15,4,31
558,Neil,Ruddock,Defender,England,09/05/1968,195,59,16,6,2,41
559,Ian,Hendon,Defender,England,05/12/1971,0,0,0,0,0,0
560,David,Howells,Midfielder,England,15/12/1967,152,36,9,6,0,19
562,Andy,Turner,Midfielder,Northern Ireland,23/03/1975,20,0,3,0,0,0
563,Danny,Hill,Midfielder,England,01/10/1974,10,0,0,2,0,0
565,Darren,Caskey,Midfielder,England,21/08/1974,32,2,4,3,0,2
566,Darren,Anderton,Midfielder,England,03/03/1972,319,48,37,68,1,32
568,Vinny,Samways,Midfielder,England,27/10/1968,96,14,5,10,1,13
569,Nick,Barmby,Centre Central Midfielder,England,11/02/1974,342,43,53,50,0,34
571,Gerry,McMahon,Midfielder,Northern Ireland,29/12/1973,16,0,0,0,0,0
572,Pat,van der Hauwe,Midfielder,Wales,16/12/1960,18,1,0,0,0,3
573,Steve,Robinson,Midfielder,Northern Ireland,10/12/1974,2,0,0,0,0,0
574,Mohamed,Nayim,Midfielder,Spain,05/11/1966,18,6,3,1,0,0
576,Teddy,Sheringham,Centre Second Striker,England,02/04/1966,418,93,146,76,1,42
577,Gordon,Durie,Forward,Scotland,06/12/1965,27,5,4,1,0,3
582,Hans,Segers,Goalkeeper,Netherlands,30/10/1961,119,30,0,1,0,5
583,Neil,Sullivan,Goalkeeper,Scotland,24/02/1970,247,64,0,0,1,7
585,Gerald,Dobbs,Defender,England,24/01/1971,29,5,1,2,1,3
586,John,Scales,Defender,England,04/07/1966,172,52,3,4,0,13
587,Chris,Perry,Defender,England,26/04/1973,363,85,8,3,2,63
588,Roger,Joseph,Defender,England,24/12/1965,48,17,0,1,0,4
589,Dean,Blackwell,Defender,England,05/12/1969,157,32,0,2,1,10
590,Warren,Barton,Defender,England,19/03/1969,277,60,10,23,2,38
591,Scott,Fitzgerald,Defender,England,13/08/1969,69,16,0,1,1,4
592,Peter,Fear,Defender,England,10/09/1973,72,10,4,4,0,12
593,Justin,Skinner,Midfielder,England,30/01/1969,2,0,0,0,0,0
594,Steve,Talboys,Midfielder,England,18/09/1966,26,3,1,0,0,3
596,Gary,Elkins,Midfielder,England,04/05/1966,82,23,2,10,0,14
597,Lawrie,Sanchez,Midfielder,Northern Ireland,22/10/1959,50,11,6,6,0,9
598,Robbie,Earle,Midfielder,Jamaica,27/01/1965,244,57,45,23,1,13
599,Vinnie,Jones,Midfielder,Wales,05/01/1965,184,41,13,12,7,36
600,Neal,Ardley,Midfielder,England,01/09/1972,169,36,12,24,0,6
601,Aidan,Newhouse,Forward,England,23/05/1972,1,0,1,0,0,0
602,Paul,McGee,Forward,Ireland,17/05/1968,3,0,0,0,0,0
603,Dean,Holdsworth,Forward,England,08/11/1968,228,33,63,16,1,31
604,John,Fashanu,Forward,England,18/09/1962,78,21,20,6,1,10
605,Steve,Cotterill,Forward,England,20/07/1964,7,1,3,1,0,0
606,Greg,Berry,Forward,England,05/03/1971,7,1,1,0,0,0
608,Terry,Gibson,Forward,England,23/12/1962,8,1,1,1,0,1
610,Martin,Thomas,Goalkeeper,Wales,28/11/1959,0,0,0,0,0,0
611,Steve,Agnew,Midfielder,England,09/11/1965,26,1,2,1,0,2
612,Michael,Evans,Forward,Ireland,01/01/1973,22,4,4,0,0,1
613,Keith,Hill,Defender,England,17/05/1969,1,0,0,0,0,0
614,Mick,Harford,Forward,England,12/02/1959,89,11,19,9,1,19
615,Joe,Allon,Forward,England,12/11/1966,3,0,0,0,0,0
616,Alec,Chamberlain,Goalkeeper,England,20/06/1964,28,3,0,0,0,0
617,Terry,Fleming,Midfielder,England,01/05/1973,11,1,0,1,0,0
618,Micky,Gynn,Midfielder,England,19/08/1961,20,5,3,2,0,0
620,Keith,Rowland,Defender,Northern Ireland,01/09/1971,82,17,1,6,0,14
621,Peter,Billing,Defender,England,24/10/1964,3,0,0,0,0,0
623,Craig,Middleton,Forward,England,10/09/1970,1,0,0,0,0,0
625,Paul,Edwards,Left Full Back,England,25/12/1963,0,0,0,0,0,0
626,Simon,Osborn,Midfielder,England,19/01/1972,40,7,3,2,0,0
627,Stan,Collymore,Forward,England,22/01/1971,163,30,62,29,2,18
628,Paul,Heald,Goalkeeper,England,20/09/1968,24,3,0,0,1,0
629,Andy,Petterson,Goalkeeper,Australia,26/09/1969,11,0,0,0,1,0
630,Chris,Whyte,Defender,England,02/09/1961,35,8,1,4,0,6
631,Scott,Sellars,Midfielder,England,27/11/1965,98,21,9,20,0,12
632,Mervyn,Day,Goalkeeper,England,26/06/1955,2,0,0,0,0,0
633,Mel,Sterland,Defender,England,01/09/1961,3,1,0,0,0,0
634,Imre,Varadi,Forward,England,08/07/1959,4,1,1,0,0,0
635,Fraser,Digby,Goalkeeper,England,23/04/1967,28,4,0,0,0,2
636,Bernie,Slaven,Forward,Ireland,13/11/1960,18,2,4,1,0,1
637,Mark,Proctor,Midfielder,England,30/01/1961,11,0,0,0,0,0
638,Gary,Parkinson,Defender,England,10/01/1968,4,0,0,1,0,0
639,Phil,Gilchrist,Defender,England,25/08/1973,61,7,1,0,0,2
641,David,Phillips,Midfielder,Wales,29/07/1963,125,26,10,10,0,4
642,Paul,Blades,Defender,England,05/01/1965,0,0,0,0,0,0
643,Lee,Glover,Forward,England,24/04/1970,14,1,0,0,0,0
644,Brian,Laws,Defender,England,14/10/1961,33,6,0,0,0,3
645,Gary,Bannister,Midfielder,England,22/07/1960,31,6,8,2,0,1
646,Ray,McKinnon,Defender,Scotland,05/08/1970,6,1,1,0,0,0
647,Terry,Wilson,Midfielder,England,08/02/1969,5,1,0,0,0,0
648,John,Keeley,Goalkeeper,England,27/07/1961,1,0,0,0,0,0
649,Justin,Channing,Defender,England,19/11/1968,2,0,1,0,0,0
651,Ken,Veysey,Goalkeeper,England,08/06/1967,0,0,0,0,0,0
652,Alan,McLeary,Defender,England,10/06/1964,7,1,0,0,0,0
653,Peter,Shirtliff,Defender,England,06/04/1961,24,4,0,1,0,2
658,Steve,Anthrobus,Forward,England,10/11/1968,5,1,0,0,0,0
659,Adrian,Clarke,Midfielder,England,28/09/1974,7,1,0,0,0,0
660,Riccardo,Scimeca,Defender,England,13/06/1975,137,22,3,5,1,13
661,Paul,Browne,Defender,Scotland,17/02/1975,2,1,0,0,0,1
662,Scott,Murray,Midfielder,Scotland,26/05/1974,4,0,0,0,0,0
663,Darren,Byfield,Forward,Jamaica,29/09/1976,7,0,0,0,0,2
664,Guy,Whittingham,Forward,England,10/11/1964,138,21,27,9,0,7
665,Steve,Cowe,Forward,Scotland,29/09/1974,0,0,0,0,0,0
666,Andy,Morrison,Defender,Scotland,30/07/1970,8,0,0,0,0,3
667,Paul,Harford,Defender,England,21/10/1974,0,0,0,0,0,0
668,Andy,Dow,Defender,Scotland,07/02/1973,15,2,0,0,0,0
669,Michael,Duberry,Defender,England,14/10/1975,161,36,5,3,1,28
670,Muzzy,Izzet,Midfielder,Turkey,31/10/1974,248,62,34,27,3,41
671,Gavin,Peacock,Midfielder,England,18/11/1967,108,23,17,17,0,7
672,Glenn,Hoddle,Midfielder,England,27/10/1957,31,3,1,4,0,0
673,Jakob,Kjeldbjerg,Midfielder,Denmark,21/10/1969,52,16,2,1,0,6
674,Mark,Stein,Forward,England,28/01/1966,50,6,21,6,0,4
675,Graham,Rix,Forward,England,23/10/1957,1,0,0,0,0,0
677,Paul,Williams,Defender,England,11/09/1969,14,1,0,1,0,0
678,Julian,Darby,Defender,England,03/10/1967,55,16,5,0,0,7
679,Ally,Pickering,Defender,England,22/06/1967,65,19,0,7,0,6
680,Steve,Morgan,Defender,England,19/09/1968,68,21,2,2,0,6
681,Sandy,Robertson,Midfielder,Scotland,26/04/1971,4,0,0,0,0,0
682,John,Gayle,Forward,England,30/07/1964,3,1,0,0,0,0
684,Gary,Rowett,Defender,England,06/03/1974,136,32,5,5,0,19
685,Tony,Grant,Midfielder,England,14/11/1974,71,9,2,6,0,5
686,Joe,Parkinson,Midfielder,England,11/06/1971,90,35,3,3,0,19
687,Brett,Angell,Forward,England,20/08/1968,20,3,1,1,0,2
688,Paul,Tait,Forward,England,24/10/1974,0,0,0,0,0,0
689,Kevin,Ellis,Defender,England,11/05/1977,1,0,0,0,0,0
690,Leo,Cotterell,Defender,England,02/09/1974,2,0,0,0,0,0
691,Stuart,Slater,Midfielder,England,27/03/1969,55,9,2,2,0,1
692,Paul,Mason,Midfielder,England,03/09/1963,43,8,6,5,0,1
693,Andrew,Couzens,Defender,England,04/06/1975,28,3,1,0,0,4
694,Gary,Kelly,Defender,Ireland,09/07/1974,325,103,2,31,2,36
695,Mark,Ford,Midfielder,England,10/10/1975,29,6,1,1,0,8
696,Julian,Dicks,Defender,England,08/08/1968,134,33,24,7,1,22
698,Rae,Ingram,Defender,England,06/12/1974,5,0,0,0,0,0
699,Steffen,Karl,Defender,Germany,03/02/1970,6,1,1,0,0,0
700,Jim,Whitley,Midfielder,Northern Ireland,14/04/1975,0,0,0,0,0,0
701,Alfons,Groenendijk,Midfielder,Netherlands,17/05/1964,9,2,0,0,0,2
702,Carl,Griffiths,Forward,Wales,16/07/1971,18,2,4,2,0,0
703,Paul,Walsh,Forward,England,01/10/1962,53,10,16,4,0,2
704,Uwe,Rösler,Forward,Germany,15/11/1968,103,13,29,9,1,16
706,Robbie,Savage,Midfielder,Wales,18/10/1974,346,79,20,23,1,89
708,Pavel,Srnicek,Goalkeeper,Czech Republic,10/03/1968,146,47,0,0,4,2
709,Steve,Harper,Goalkeeper,England,14/03/1975,135,30,0,0,0,1
710,John,Beresford,Defender,England,04/09/1966,154,42,2,12,1,12
711,Matthew,Robinson,Defender,England,23/12/1974,14,0,0,0,0,0
712,Barry,Venison,Defender,England,16/08/1964,89,27,1,2,1,10
713,Alan,Neilson,Defender,Wales,26/09/1972,75,19,0,5,0,11
714,Steve,Howey,Defender,England,26/10/1971,193,48,12,3,0,20
715,Robbie,Elliott,Defender,England,25/12/1973,131,30,10,7,0,20
716,Chris,Holland,Midfielder,England,11/09/1975,3,1,0,2,0,0
717,Nicos,Papavasiliou,Midfielder,Cyprus,31/08/1970,7,1,0,1,0,0
718,Matthew,Appleby,Midfielder,England,16/04/1972,16,2,0,0,0,2
719,Tony,Dinning,Midfielder,England,12/04/1975,0,0,0,0,0,0
720,Steve,Watson,Defender,England,01/04/1974,351,77,26,22,1,32
721,Robert,Lee,Midfielder,England,01/02/1966,280,68,34,32,1,36
722,Paul,Bracewell,Midfielder,England,19/07/1962,86,25,1,3,0,7
723,Lee,Clark,Midfielder,England,27/10/1972,185,39,13,14,0,14
724,Michael,Jeffrey,Forward,England,11/08/1971,2,0,0,1,0,1
725,Andrew,Cole,Forward,England,15/10/1971,414,90,187,73,6,40
726,Alun,Armstrong,Forward,England,22/02/1975,71,4,13,3,0,1
727,Malcolm,Allen,Forward,Wales,21/03/1967,10,3,5,2,0,0
728,Alex,Mathie,Forward,Scotland,20/12/1968,38,2,6,1,0,0
730,Andy,Marshall,Goalkeeper,England,14/04/1975,34,6,0,0,0,1
731,Scott,Howie,Goalkeeper,Scotland,04/01/1972,2,0,0,0,0,0
732,Spencer,Prior,Defender,England,22/04/1971,169,36,2,3,0,23
733,Robert,Ullathorne,Defender,England,11/10/1971,74,19,5,1,1,9
734,Ade,Akinbiyi,Forward,Nigeria,10/10/1974,76,9,11,3,0,5
737,Richard,Graham,Midfielder,Northern Ireland,28/11/1974,5,0,0,0,0,1
738,Sean,McCarthy,Forward,England,12/09/1967,20,3,4,3,0,0
739,Steve,Yates,Defender,England,29/01/1970,82,11,1,1,0,1
740,Robbie,Herrera,Midfielder,England,12/06/1970,0,0,0,0,0,0
741,Trevor,Sinclair,Midfielder,England,02/03/1973,361,84,52,45,2,38
742,Danny,Dichio,Forward,England,19/10/1974,93,8,19,7,1,12
744,Roger,Nilsen,Defender,Norway,08/08/1969,25,7,0,1,0,2
745,Nathan,Blake,Forward,Wales,27/01/1972,92,16,23,7,1,12
746,Jostein,Flo,Forward,Norway,03/10/1964,33,9,9,4,0,3
747,Nathan,Peel,Forward,England,17/05/1972,0,0,0,0,0,0
748,Bobby,Davison,Forward,England,17/07/1959,9,2,0,0,0,0
749,Lee,Briscoe,Defender,England,30/09/1975,78,9,1,6,0,4
750,Des,Walker,Centre Central Defender,England,26/11/1965,264,66,0,2,2,7
751,Simon,Coleman,Defender,England,13/03/1968,28,2,2,2,0,3
752,Adem,Poric,Midfielder,England,22/04/1973,13,0,0,1,0,1
753,Richard,Barker,Forward,England,30/05/1975,0,0,0,0,0,0
755,Simon,Charlton,Defender,England,25/10/1971,236,36,3,7,0,13
757,Jim,Magilton,Midfielder,Northern Ireland,06/05/1969,214,42,15,12,0,11
758,Colin,Cramb,Forward,Scotland,23/06/1974,1,0,0,0,0,0
759,Craig,Maskell,Forward,England,10/04/1968,31,1,4,0,0,1
760,Frankie,Bennett,Forward,England,13/01/1969,19,0,1,1,0,0
762,Jon,Sheffield,Goalkeeper,England,01/02/1969,2,0,0,0,0,0
763,Adrian,Viveash,Defender,England,30/09/1969,0,0,0,0,0,0
764,Adrian,Whitbread,Defender,England,22/10/1971,45,5,1,0,0,3
765,Andy,Thomson,Defender,England,28/03/1974,1,0,0,0,0,0
766,Luc,Nijholt,Midfielder,Netherlands,29/07/1961,32,4,1,1,0,4
767,Kevin,Horlock,Midfielder,Northern Ireland,01/11/1972,82,10,2,5,0,8
768,John,Moncur,Midfielder,England,22/09/1966,216,28,10,11,2,60
769,Nicky,Summerbee,Midfielder,England,26/08/1971,148,27,6,14,1,13
770,Chris,Hamon,Forward,England,27/04/1970,1,0,0,0,0,0
771,Andy,Mutch,Forward,England,28/12/1963,30,2,6,4,1,3
773,Jan Åge,Fjørtoft,Forward,Norway,10/01/1967,84,8,25,5,0,5
775,Colin,Calderwood,Defender,Scotland,20/01/1965,189,50,6,0,3,25
776,Stephen,Carr,Right Full Back,Ireland,29/08/1976,377,83,8,18,2,54
777,Kevin,Scott,Defender,England,17/12/1966,36,7,1,1,1,3
778,Micky,Hazard,Midfielder,England,05/02/1960,37,3,2,2,0,3
779,Garry,Brady,Midfielder,Scotland,07/09/1976,18,0,0,0,0,0
780,Paul,Mahorn,Forward,England,13/08/1973,3,0,0,0,0,0
782,Ludek,Miklosko,Goalkeeper,Czech Republic,09/12/1961,169,47,0,0,1,1
783,Ian,Feuer,Goalkeeper,United States,20/05/1971,5,1,0,0,0,1
785,Steve,Potts,Defender,England,07/05/1967,204,51,0,2,1,18
786,Tony,Gale,Defender,England,19/11/1959,47,16,0,0,0,2
787,Alvin,Martin,Defender,England,29/07/1958,45,14,2,1,0,3
788,Simon,Webster,Defender,England,20/01/1964,5,0,0,0,0,0
789,Tim,Breacker,Defender,England,02/07/1965,142,34,3,11,0,14
791,Peter,Butler,Midfielder,England,26/08/1966,31,11,1,1,0,5
792,Paul,Mitchell,Midfielder,England,20/10/1971,1,0,0,0,0,0
793,Matt,Holmes,Midfielder,England,01/08/1969,67,15,5,11,0,5
794,Dale,Gordon,Midfielder,England,09/01/1967,9,1,1,1,0,0
795,Ian,Bishop,Midfielder,England,29/05/1965,144,42,4,9,0,6
796,Danny,Williamson,Midfielder,England,05/12/1973,66,14,5,3,0,8
797,Darren,Currie,Midfielder,England,29/11/1974,0,0,0,0,0,0
799,Steve,Jones,Midfielder,England,17/03/1970,43,1,3,3,0,7
800,Frank,Lampard,Attacking Midfielder,England,20/06/1978,609,216,177,102,2,59
802,Danny,Shipp,Forward,England,25/09/1976,0,0,0,0,0,0
803,Trevor,Morley,Forward,England,20/03/1961,56,15,13,6,0,4
805,Jeroen,Boere,Forward,Netherlands,18/11/1967,25,2,6,3,1,3
807,Alan,Kimble,Defender,England,08/06/1966,181,38,0,24,1,23
808,Stewart,Castledine,Midfielder,England,22/01/1973,26,1,4,0,0,2
809,Marcus,Gayle,Forward,Jamaica,27/09/1970,204,19,34,20,0,7
810,Gary,Blissett,Forward,England,26/06/1964,31,2,3,2,0,1
811,Jamie,Lambert,Midfielder,England,14/09/1973,0,0,0,0,0,0
812,Chris,Marsden,Midfielder,England,03/01/1969,136,30,6,6,1,32
813,Detsi,Kruszynski,Midfielder,Poland,14/10/1961,2,0,0,0,0,0
814,Martyn,Booty,Defender,England,30/05/1971,2,0,0,0,0,0
817,Liam,O'Brien,Midfielder,Ireland,05/09/1964,6,1,1,0,0,0
818,Brian,Kilcline,Defender,England,07/05/1962,11,1,0,0,0,1
819,John,Burridge,Goalkeeper,England,03/12/1951,4,0,0,0,0,1
820,Tore,Pedersen,Defender,Norway,29/09/1969,21,1,0,1,0,2
821,John,Eyre,Forward,England,09/10/1974,2,0,0,0,0,0
822,Tony,Witter,Defender,England,12/08/1965,1,0,0,0,0,0
823,Carl,Muggleton,Goalkeeper,England,13/09/1968,0,0,0,0,0,0
824,Jonas,Wirmola,Defender,Sweden,17/07/1969,8,1,0,0,0,0
826,Ty,Gooden,Midfielder,England,23/10/1972,4,0,0,1,0,0
827,Shaun,Taylor,Defender,England,26/02/1963,42,4,4,0,0,0
828,Paul,Bodin,Defender,Wales,13/09/1964,32,2,7,5,0,3
